cluster	cluster_num	type	scaffold	start	stop	Domain	motif	ORF
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	124728	124980	false	false	14_0903_05_40cm_scaffold_5_119
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	125045	125345	false	false	14_0903_05_40cm_scaffold_5_120
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	125486	126683	false	false	14_0903_05_40cm_scaffold_5_121
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	126755	127640	PF04055	false	14_0903_05_40cm_scaffold_5_122
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	127801	129706	false	false	14_0903_05_40cm_scaffold_5_123
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	130337	130727	false	false	14_0903_05_40cm_scaffold_5_124
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	131004	132639	AMP-binding	false	14_0903_05_40cm_scaffold_5_125
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	132989	134378	false	false	14_0903_05_40cm_scaffold_5_126
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	134535	135852	false	false	14_0903_05_40cm_scaffold_5_127
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	135852	137280	false	false	14_0903_05_40cm_scaffold_5_128
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	137361	138582	false	false	14_0903_05_40cm_scaffold_5_129
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	138681	139632	false	false	14_0903_05_40cm_scaffold_5_130
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	139636	140989	Aminotran_3	false	14_0903_05_40cm_scaffold_5_131
c00001_14_0903...cluster005.gbk	005	other	14_0903_05_40cm_scaffold_5	140985	141837	false	false	14_0903_05_40cm_scaffold_5_132
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	68157	68961	false	false	14_0903_05_40cm_scaffold_43_56
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	69066	70044	false	false	14_0903_05_40cm_scaffold_43_57
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	70442	71801	false	false	14_0903_05_40cm_scaffold_43_58
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	72369	73482	false	false	14_0903_05_40cm_scaffold_43_59
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	74029	76441	false	false	14_0903_05_40cm_scaffold_43_60
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	76444	76717	false	false	14_0903_05_40cm_scaffold_43_61
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	76713	76962	false	false	14_0903_05_40cm_scaffold_43_62
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	77775	79704	false	false	14_0903_05_40cm_scaffold_43_63
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	79836	80430	false	false	14_0903_05_40cm_scaffold_43_64
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	80542	81751	false	false	14_0903_05_40cm_scaffold_43_65
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	82126	82507	false	false	14_0903_05_40cm_scaffold_43_66
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	82517	83672	false	false	14_0903_05_40cm_scaffold_43_67
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	83846	84722	false	false	14_0903_05_40cm_scaffold_43_68
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	84855	85185	false	false	14_0903_05_40cm_scaffold_43_69
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	85276	85591	false	false	14_0903_05_40cm_scaffold_43_70
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	85946	86741	false	false	14_0903_05_40cm_scaffold_43_71
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	86839	87406	false	false	14_0903_05_40cm_scaffold_43_72
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	87476	87695	false	false	14_0903_05_40cm_scaffold_43_73
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	87593	90548	AMP-binding	false	14_0903_05_40cm_scaffold_43_74
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	90625	91189	false	false	14_0903_05_40cm_scaffold_43_75
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	91260	91623	false	false	14_0903_05_40cm_scaffold_43_76
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	91836	92838	false	false	14_0903_05_40cm_scaffold_43_77
c00001_14_0903...cluster006.gbk	006	other	14_0903_05_40cm_scaffold_43	92855	93032	false	false	14_0903_05_40cm_scaffold_43_78
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	18052	18517	false	false	14_0903_05_40cm_scaffold_222_19
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	18538	20230	false	false	14_0903_05_40cm_scaffold_222_20
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	20383	20635	false	false	14_0903_05_40cm_scaffold_222_21
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	20781	21093	false	false	14_0903_05_40cm_scaffold_222_22
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	21164	22097	false	false	14_0903_05_40cm_scaffold_222_23
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	22311	23262	PF12697	false	14_0903_05_40cm_scaffold_222_24
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	23223	24921	false	false	14_0903_05_40cm_scaffold_222_25
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	25016	25925	false	false	14_0903_05_40cm_scaffold_222_26
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	25932	26952	false	false	14_0903_05_40cm_scaffold_222_27
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	26938	27631	false	false	14_0903_05_40cm_scaffold_222_28
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	27837	29853	terpene_cyclase	false	14_0903_05_40cm_scaffold_222_29
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	29861	30635	false	false	14_0903_05_40cm_scaffold_222_30
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	30631	31651	NAD_binding_4	false	14_0903_05_40cm_scaffold_222_31
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	31758	32523	false	false	14_0903_05_40cm_scaffold_222_32
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	32468	33626	PKS_ER	false	14_0903_05_40cm_scaffold_222_33
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	33622	34738	false	false	14_0903_05_40cm_scaffold_222_34
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	34864	36832	phytoene_synt	false	14_0903_05_40cm_scaffold_222_35
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	36776	38228	false	false	14_0903_05_40cm_scaffold_222_36
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	38296	38602	false	false	14_0903_05_40cm_scaffold_222_37
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	38785	39265	false	false	14_0903_05_40cm_scaffold_222_38
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	39272	40499	false	false	14_0903_05_40cm_scaffold_222_39
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	40789	41122	false	false	14_0903_05_40cm_scaffold_222_40
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	41226	41793	false	false	14_0903_05_40cm_scaffold_222_41
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	41928	42570	false	false	14_0903_05_40cm_scaffold_222_42
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	42648	44124	false	false	14_0903_05_40cm_scaffold_222_43
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	44457	44730	false	false	14_0903_05_40cm_scaffold_222_44
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	44726	45194	false	false	14_0903_05_40cm_scaffold_222_45
c00001_14_0903...cluster007.gbk	007	terpene	14_0903_05_40cm_scaffold_222	45498	46602	false	false	14_0903_05_40cm_scaffold_222_46
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	698	956	false	false	14_0903_05_40cm_scaffold_361_2
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	842	1478	false	false	14_0903_05_40cm_scaffold_361_3
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	1583	2297	false	false	14_0903_05_40cm_scaffold_361_4
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	2348	3206	false	false	14_0903_05_40cm_scaffold_361_5
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	3330	3669	false	false	14_0903_05_40cm_scaffold_361_6
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	4002	5463	false	false	14_0903_05_40cm_scaffold_361_7
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	5511	5850	false	false	14_0903_05_40cm_scaffold_361_8
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	5903	8552	false	false	14_0903_05_40cm_scaffold_361_9
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	8740	10135	PIG-L	false	14_0903_05_40cm_scaffold_361_10
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	10142	10994	PKS_KR	false	14_0903_05_40cm_scaffold_361_11
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	11126	12008	false	false	14_0903_05_40cm_scaffold_361_12
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	12022	12619	false	false	14_0903_05_40cm_scaffold_361_13
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	12609	13704	Chal_sti_synt_N	false	14_0903_05_40cm_scaffold_361_14
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	14053	15148	PF12697	false	14_0903_05_40cm_scaffold_361_15
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	15161	16997	false	false	14_0903_05_40cm_scaffold_361_16
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	17286	17535	false	false	14_0903_05_40cm_scaffold_361_17
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	17512	20155	false	false	14_0903_05_40cm_scaffold_361_18
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	20237	20606	false	false	14_0903_05_40cm_scaffold_361_19
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	20703	21627	false	false	14_0903_05_40cm_scaffold_361_20
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	21843	22488	false	false	14_0903_05_40cm_scaffold_361_21
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	22490	23999	false	false	14_0903_05_40cm_scaffold_361_22
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	24199	24982	false	false	14_0903_05_40cm_scaffold_361_23
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	25100	25805	false	false	14_0903_05_40cm_scaffold_361_24
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	25926	27021	false	false	14_0903_05_40cm_scaffold_361_25
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	27053	28172	false	false	14_0903_05_40cm_scaffold_361_26
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	28388	29948	false	false	14_0903_05_40cm_scaffold_361_27
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	29988	30852	false	false	14_0903_05_40cm_scaffold_361_28
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	31560	32421	false	false	14_0903_05_40cm_scaffold_361_29
c00001_14_0903...cluster008.gbk	008	t3pks	14_0903_05_40cm_scaffold_361	32592	33081	false	false	14_0903_05_40cm_scaffold_361_30
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	2	392	false	false	14_0903_12_20cm_scaffold_1739_1
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	1066	2290	false	false	14_0903_12_20cm_scaffold_1739_2
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	3180	3342	false	false	14_0903_12_20cm_scaffold_1739_3
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	3565	4654	false	false	14_0903_12_20cm_scaffold_1739_4
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	4650	5121	false	false	14_0903_12_20cm_scaffold_1739_5
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	5464	5674	false	false	14_0903_12_20cm_scaffold_1739_6
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	5673	6069	false	false	14_0903_12_20cm_scaffold_1739_7
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	6420	6762	false	false	14_0903_12_20cm_scaffold_1739_8
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	6765	8112	false	false	14_0903_12_20cm_scaffold_1739_9
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	8143	8845	false	false	14_0903_12_20cm_scaffold_1739_10
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	8976	9642	false	false	14_0903_12_20cm_scaffold_1739_11
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	10137	12093	false	false	14_0903_12_20cm_scaffold_1739_12
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	12358	13264	false	false	14_0903_12_20cm_scaffold_1739_13
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	13794	16002	false	false	14_0903_12_20cm_scaffold_1739_14
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	16012	16744	ACPS	false	14_0903_12_20cm_scaffold_1739_15
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	16777	17779	false	false	14_0903_12_20cm_scaffold_1739_16
c00001_14_0903...cluster001.gbk	001	other	14_0903_12_20cm_scaffold_1739	17775	18609	AMP-binding	false	14_0903_12_20cm_scaffold_1739_17
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	60418	61369	false	false	14_0903_12_20cm_scaffold_16_62
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	61346	63335	false	false	14_0903_12_20cm_scaffold_16_63
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	63678	64137	false	false	14_0903_12_20cm_scaffold_16_64
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	64133	64667	false	false	14_0903_12_20cm_scaffold_16_65
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	64660	65248	false	false	14_0903_12_20cm_scaffold_16_66
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	65255	66314	false	false	14_0903_12_20cm_scaffold_16_67
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	66310	66865	false	false	14_0903_12_20cm_scaffold_16_68
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	66900	70134	false	false	14_0903_12_20cm_scaffold_16_69
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	70185	72213	indsynth	false	14_0903_12_20cm_scaffold_16_70
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	72304	73894	false	false	14_0903_12_20cm_scaffold_16_71
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	73910	74411	false	false	14_0903_12_20cm_scaffold_16_72
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	74394	75120	false	false	14_0903_12_20cm_scaffold_16_73
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	75144	75966	false	false	14_0903_12_20cm_scaffold_16_74
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	75997	77707	false	false	14_0903_12_20cm_scaffold_16_75
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	77729	78344	false	false	14_0903_12_20cm_scaffold_16_76
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	78387	80328	false	false	14_0903_12_20cm_scaffold_16_77
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	80338	80614	false	false	14_0903_12_20cm_scaffold_16_78
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	80734	81349	false	false	14_0903_12_20cm_scaffold_16_79
c00001_14_0903...cluster002.gbk	002	indole	14_0903_12_20cm_scaffold_16	81322	82030	false	false	14_0903_12_20cm_scaffold_16_80
c00001_14_0903...cluster003.gbk	003	bacteriocin	14_0903_12_20cm_scaffold_45	94740	94989	false	false	14_0903_12_20cm_scaffold_45_77
c00001_14_0903...cluster003.gbk	003	bacteriocin	14_0903_12_20cm_scaffold_45	95040	95949	DUF692	false	14_0903_12_20cm_scaffold_45_78
c00001_14_0903...cluster003.gbk	003	bacteriocin	14_0903_12_20cm_scaffold_45	95945	96722	false	false	14_0903_12_20cm_scaffold_45_79
c00001_14_0903...cluster003.gbk	003	bacteriocin	14_0903_12_20cm_scaffold_45	96784	98158	false	false	14_0903_12_20cm_scaffold_45_80
c00001_14_0903...cluster003.gbk	003	bacteriocin	14_0903_12_20cm_scaffold_45	98180	99347	false	false	14_0903_12_20cm_scaffold_45_81
c00001_14_0903...cluster003.gbk	003	bacteriocin	14_0903_12_20cm_scaffold_45	99379	100492	false	false	14_0903_12_20cm_scaffold_45_82
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	8787	12075	false	false	14_0903_12_20cm_scaffold_82_8
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	12071	13541	false	false	14_0903_12_20cm_scaffold_82_9
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	13578	14904	false	false	14_0903_12_20cm_scaffold_82_10
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	14929	16657	false	false	14_0903_12_20cm_scaffold_82_11
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	16782	17124	false	false	14_0903_12_20cm_scaffold_82_12
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	17144	18194	false	false	14_0903_12_20cm_scaffold_82_13
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	18218	19061	false	false	14_0903_12_20cm_scaffold_82_14
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	19057	19810	Glycos_transf_2	false	14_0903_12_20cm_scaffold_82_15
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	19846	20152	PP-binding	false	14_0903_12_20cm_scaffold_82_16
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	20217	21507	AMP-binding	false	14_0903_12_20cm_scaffold_82_17
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	21503	22796	false	false	14_0903_12_20cm_scaffold_82_18
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	22936	23425	false	false	14_0903_12_20cm_scaffold_82_19
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	23421	25785	false	false	14_0903_12_20cm_scaffold_82_20
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	25803	26487	false	false	14_0903_12_20cm_scaffold_82_21
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	26544	27375	false	false	14_0903_12_20cm_scaffold_82_22
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	27391	28585	APE_KS2	false	14_0903_12_20cm_scaffold_82_23
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	28590	29391	false	false	14_0903_12_20cm_scaffold_82_24
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	29381	29861	false	false	14_0903_12_20cm_scaffold_82_25
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	29857	30589	adh_short	false	14_0903_12_20cm_scaffold_82_26
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	30832	31729	false	false	14_0903_12_20cm_scaffold_82_27
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	31758	32820	PF12697	false	14_0903_12_20cm_scaffold_82_28
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	32816	33611	false	false	14_0903_12_20cm_scaffold_82_29
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	33834	34338	false	false	14_0903_12_20cm_scaffold_82_30
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	34407	35169	adh_short	false	14_0903_12_20cm_scaffold_82_31
c00001_14_0903...cluster004.gbk	004	terpene-arylpolyene	14_0903_12_20cm_scaffold_82	35370	35727	false	false	14_0903_12_20cm_scaffold_82_32
